LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	lhcbvelo
Date	2020/04/30
Time	10:50:30.5373935699462890625
***End_of_Header***	
	
Notes	X values guaranteed valid only for P_Regulated_O2												
Channels	12												
Samples	1	1	1	1	1	1	1	1	1	1	1	1	
Date	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	2020/04/30	
Time	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.5373935699462890625	10:50:30.558383941650390625	10:50:30.558383941650390625	10:50:30.558383941650390625	10:50:30.5373935699462890625	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***													
X_Value	P_Regulated_O2	P_Regulated_Air	P_Buffer	P_inhale	PEEP	Flow	PID output	Flow no-scaled	FSMSateID	Air valve open	O2 valve open	P_patient	Comment
0.359796	34.212596	422.163174	202.990421	0.154281	5.000000	3.579627E-5	0.000000	0.000179	9.000000	1.600092	0.000000	-0.102840
0.379785	34.109750	422.471670	203.196137	0.205709	5.000000	7.427246E-5	0.000000	0.000371	9.000000	1.600092	0.000000	0.000000
0.399785	34.006904	422.523086	203.041850	-0.154281	5.000000	0.000139	0.000000	0.000694	9.000000	1.600092	0.000000	-0.154260
0.419762	34.058327	422.368838	203.196137	0.411417	5.000000	0.000158	0.000000	0.000790	9.000000	1.600092	0.000000	0.257099
0.439750	34.006904	422.317422	202.990421	0.205709	5.000000	0.000215	0.000000	0.001077	9.000000	1.600092	0.000000	0.051420
0.459739	33.698367	422.163174	203.041850	-0.051427	5.000000	0.000328	0.000000	0.001639	9.000000	1.600092	0.000000	0.000000
0.479728	33.955481	422.625919	202.681847	0.359990	5.000000	0.000584	0.000000	0.002920	9.000000	1.600092	0.000000	0.257099
0.499716	34.161173	422.677335	202.887563	0.051427	5.000000	0.000761	0.000000	0.003806	9.000000	1.600092	0.000000	-0.102840
0.519706	34.006904	422.523086	202.681847	0.308563	5.000000	0.000747	0.000000	0.003734	9.000000	1.600092	0.000000	0.462779
0.539694	34.161173	422.523086	202.733276	0.411417	5.000000	0.001012	0.000000	0.005059	9.000000	1.600092	0.000000	0.411359
0.559681	34.006904	422.471670	202.630418	0.000000	5.000000	0.000978	0.000000	0.004892	9.000000	1.600092	0.000000	-0.102840
0.579670	34.058327	422.780167	202.218985	0.359990	5.000000	0.000851	0.000000	0.004255	9.000000	1.600092	0.000000	0.205679
0.599659	33.852636	422.625919	202.578989	0.205709	5.000000	0.000821	0.000000	0.004103	9.000000	1.600092	0.000000	0.102840
0.619649	34.058327	422.677335	202.527560	0.102854	5.000000	0.000851	0.000000	0.004255	9.000000	1.600092	0.000000	0.102840
0.639637	34.264019	422.780167	202.373272	-0.051427	5.000000	0.000761	0.000000	0.003806	9.000000	1.600092	0.000000	0.205679
0.659625	34.315442	422.882999	202.270414	0.257136	5.000000	0.000882	0.000000	0.004410	9.000000	1.600092	0.000000	-0.051420
0.679614	34.058327	422.934415	202.218985	0.205709	5.000000	0.000836	0.000000	0.004179	9.000000	1.600092	0.000000	-0.257099
0.699601	33.955481	422.985831	202.064698	0.051427	5.000000	0.000761	0.000000	0.003806	9.000000	1.600092	0.000000	0.000000
0.719590	33.801213	422.934415	202.218985	0.102854	5.000000	0.000704	0.000000	0.003521	9.000000	1.600092	0.000000	0.000000
0.739581	33.904058	423.037247	202.013269	0.205709	5.000000	0.000732	0.000000	0.003662	9.000000	1.600092	0.000000	-0.154260
0.759568	34.058327	422.780167	201.653266	0.359990	5.000000	0.000704	0.000000	0.003521	9.000000	1.600092	0.000000	0.051420
0.779557	34.212596	422.985831	202.013269	0.102854	5.000000	0.000821	0.000000	0.004103	9.000000	1.600092	0.000000	-0.051420
0.799545	34.109750	422.831583	201.910411	0.000000	5.000000	0.000978	0.000000	0.004892	9.000000	1.600092	0.000000	0.051420
0.819534	34.058327	422.677335	201.756124	0.205709	5.000000	0.001241	0.000000	0.006207	9.000000	1.600092	0.000000	0.051420
0.839523	33.801213	423.088663	201.910411	-0.102854	5.000000	0.001260	0.000000	0.006300	9.000000	1.600092	0.000000	-0.051420
0.859510	34.109750	422.882999	201.858982	0.000000	5.000000	0.001186	0.000000	0.005931	9.000000	1.600092	0.000000	0.102840
0.879500	33.955481	423.191496	201.704695	0.000000	5.000000	0.001186	0.000000	0.005931	9.000000	1.600092	0.000000	0.000000
0.899489	34.264019	423.140080	201.653266	0.102854	5.000000	0.001279	0.000000	0.006394	9.000000	1.600092	0.000000	-0.154260
0.919477	34.264019	423.037247	201.653266	0.000000	5.000000	0.001279	0.000000	0.006394	9.000000	1.600092	0.000000	0.257099
0.939476	33.904058	423.037247	201.498979	0.308563	5.000000	0.001223	0.000000	0.006114	9.000000	1.600092	0.000000	0.257099
0.959455	33.955481	423.037247	201.601837	0.000000	5.000000	0.001434	0.000000	0.007170	9.000000	1.600092	0.000000	0.205679
0.979444	33.801213	423.191496	201.550408	0.257136	5.000000	0.001577	0.000000	0.007886	9.000000	1.600092	0.000000	0.154260
0.999432	33.698367	423.242912	201.550408	-0.154281	5.000000	0.001454	0.000000	0.007270	14.000000	1.600092	0.000000	0.051420
1.019420	33.698367	422.985831	201.601837	0.257136	5.000000	0.001279	0.000000	0.006394	14.000000	1.600092	0.000000	0.102840
1.039414	34.006904	423.242912	201.498979	0.205709	5.000000	0.001375	0.000000	0.006874	14.000000	1.600092	0.000000	0.051420
1.059398	33.801213	423.345744	201.293263	0.051427	5.000000	0.001241	0.000000	0.006207	9.000000	1.600092	0.000000	-0.102840
1.079386	33.852636	423.294328	201.241834	0.308563	5.000000	0.001168	0.999177	0.005841	9.000000	1.600092	0.000000	0.154260
1.099375	34.212596	423.345744	201.293263	0.257136	5.000000	0.001298	1.222532	0.006489	9.000000	1.600092	0.000000	-0.051420
1.119364	34.161173	423.242912	201.241834	-0.051427	5.000000	0.001536	1.460136	0.007678	9.000000	1.600092	0.000000	0.000000
1.139353	34.264019	423.448576	201.087546	0.102854	5.000000	0.003261	1.938791	0.016305	9.000000	1.600092	0.000000	-0.154260
1.159340	34.006904	423.191496	201.087546	0.205709	5.000000	0.023578	2.421871	0.117890	9.000000	1.600092	0.000000	-0.051420
1.179329	34.264019	423.088663	200.830401	0.462844	5.000000	0.065971	2.903096	0.895183	9.000000	1.600092	0.000000	-0.257099
1.199336	34.109750	423.140080	200.418969	1.182824	5.000000	0.179037	3.378437	0.895183	9.000000	1.600092	0.000000	0.514199
1.219307	34.006904	423.397160	200.007537	2.108513	5.000000	0.540027	3.840078	2.700134	9.000000	1.600092	0.000000	1.182657
1.239297	34.006904	422.882999	198.773240	3.702754	5.000000	1.382950	4.274616	6.914752	9.000000	1.600092	0.000000	2.776673
1.259284	34.264019	423.191496	197.230368	6.428393	5.000000	2.702708	4.660959	13.513541	9.000000	1.600092	0.000000	4.936308
1.279285	33.801213	423.294328	195.121778	8.948322	5.000000	4.912189	4.969622	24.560946	9.000000	1.600092	0.000000	7.918660
1.299279	34.161173	423.448576	192.858900	12.188232	5.000000	7.885989	5.177822	39.429946	9.000000	1.600092	0.000000	10.489653
1.319250	34.264019	423.294328	190.081732	15.068152	5.000000	10.835619	5.271188	54.178095	9.000000	1.600092	0.000000	13.214907
1.339237	34.161173	423.448576	187.253135	17.845218	5.000000	13.623298	5.244149	68.116490	9.000000	1.600092	0.000000	15.940160
1.359240	33.955481	423.294328	184.373108	20.159439	5.000000	15.962701	5.100028	79.813505	9.000000	1.600092	0.000000	18.459733
1.379215	34.006904	423.448576	181.338795	21.805107	5.000000	18.048131	4.848594	90.240656	9.000000	1.600092	0.000000	21.030727
1.399219	33.955481	423.499992	178.613056	23.193640	5.000000	19.616753	4.506962	98.083767	9.000000	1.600092	0.000000	22.059124
1.419206	33.904058	423.088663	175.784459	23.502203	5.000000	20.921601	4.097219	104.608003	9.000000	1.600092	0.000000	22.521903
1.440183	33.698367	423.191496	173.573010	22.987932	5.000000	21.345589	3.648312	106.727947	9.000000	1.600092	0.000000	22.573323
1.459188	33.955481	423.448576	171.567277	21.753680	5.000000	21.233729	3.190565	106.168644	9.000000	1.600092	0.000000	21.544926
1.480176	33.749790	423.140080	169.767261	20.108012	5.000000	19.808629	2.755744	99.043147	9.000000	1.600092	0.000000	20.053749
1.500146	33.904058	423.140080	168.430106	19.130896	5.000000	17.649578	2.368131	88.247888	9.000000	1.600092	0.000000	18.922512
1.520147	33.801213	423.499992	167.761528	18.050926	5.000000	14.797197	2.035807	73.985986	9.000000	1.600092	0.000000	18.048374
1.540127	33.955481	423.242912	167.298667	17.176665	5.000000	11.537089	1.754585	57.685446	9.000000	1.600092	0.000000	17.174237
1.560112	34.264019	423.448576	166.938664	16.662393	5.000000	8.336240	1.513249	41.681201	9.000000	1.600092	0.000000	16.968557
1.580102	33.852636	423.191496	166.938664	16.868102	5.000000	5.495042	1.300784	27.475210	9.000000	1.600092	0.000000	16.505778
1.600090	34.006904	423.345744	166.732948	17.228092	5.000000	3.114100	1.101434	15.570502	9.000000	1.600092	0.000000	16.660038
1.620080	33.904058	423.294328	166.990093	16.610966	5.000000	1.619763	0.902167	8.098815	9.000000	1.600092	0.000000	16.557198
1.640072	34.109750	423.397160	166.938664	16.456685	5.000000	0.799758	0.703474	3.998788	9.000000	1.600092	0.000000	16.608618
1.660056	34.006904	423.397160	166.887235	16.765248	5.000000	0.386002	0.509800	1.930008	9.000000	1.600092	0.000000	16.300099
1.680045	34.109750	423.294328	166.887235	16.456685	5.000000	0.211860	0.317802	1.059301	9.000000	1.600092	0.000000	16.454358
1.700033	33.955481	423.242912	166.835806	16.713821	5.000000	0.154724	0.126486	0.773621	9.000000	1.600092	0.000000	16.402939
1.720023	34.161173	423.345744	166.938664	16.662393	5.000000	0.118931	0.000000	0.594653	9.000000	1.600092	0.000000	16.197259
1.740012	33.955481	423.191496	166.938664	16.559539	5.000000	0.069260	0.000000	0.346302	9.000000	1.600092	0.000000	16.248679
1.760017	34.109750	423.140080	166.938664	16.559539	5.000000	0.040713	0.000000	0.203565	9.000000	1.600092	0.000000	16.197259
1.780000	34.058327	423.191496	166.887235	16.405258	5.000000	0.017063	0.000000	0.085315	9.000000	1.600092	0.000000	16.454358
1.799994	33.852636	423.191496	167.144380	16.662393	5.000000	0.008935	0.000000	0.044674	9.000000	1.600092	0.000000	15.991580
1.819964	33.801213	423.448576	166.990093	16.559539	5.000000	0.002193	0.000000	0.010964	9.000000	1.600092	0.000000	16.145839
1.839984	34.006904	423.294328	167.041522	16.508112	5.000000	0.003171	0.000000	0.009882	9.000000	1.600092	0.000000	16.197259
1.859955	34.418287	423.345744	167.092951	16.456685	5.000000	0.001976	0.000000	0.009882	9.000000	1.600092	0.000000	16.351519
1.879944	33.904058	423.294328	167.247238	16.199549	5.000000	0.002369	0.000000	0.011845	9.000000	1.600092	0.000000	16.557198
1.899937	34.058327	423.397160	167.144380	16.148122	5.000000	0.002023	0.000000	0.010117	9.000000	1.600092	0.000000	16.351519
1.919911	34.109750	423.345744	167.041522	16.250976	5.000000	0.002268	0.000000	0.011338	9.000000	1.600092	0.000000	16.505778
1.939903	34.006904	423.191496	167.144380	16.456685	5.000000	0.002499	0.000000	0.012495	9.000000	1.600092	0.000000	16.351519
1.959885	34.212596	423.345744	167.144380	16.199549	5.000000	0.002632	0.000000	0.013162	9.000000	1.600092	0.000000	16.351519
1.979875	34.006904	423.191496	167.452954	16.456685	5.000000	0.002687	0.000000	0.013434	9.000000	1.600092	0.000000	16.454358
1.999863	34.058327	423.294328	166.990093	16.302403	5.000000	0.002242	0.000000	0.011212	9.000000	1.600092	0.000000	16.300099
2.019852	33.955481	423.551408	167.298667	16.199549	5.000000	0.002193	0.000000	0.010964	9.000000	1.600092	0.000000	16.248679
2.039843	33.904058	423.294328	167.092951	16.250976	5.000000	0.001930	0.000000	0.009649	9.000000	1.600092	0.000000	16.248679
2.059829	34.212596	423.345744	167.452954	16.302403	5.000000	0.001838	0.000000	0.009191	9.000000	1.600092	0.000000	16.094419
2.079817	34.058327	423.242912	167.247238	16.765248	5.000000	0.002047	0.000000	0.010236	9.000000	1.600092	0.000000	16.042999
2.099806	34.109750	423.397160	167.298667	16.508112	5.000000	0.002369	0.000000	0.011845	9.000000	1.600092	0.000000	16.145839
2.119809	33.955481	184.209509	167.864387	16.713821	5.000000	0.002552	0.000000	0.012760	9.000000	1.600092	0.000000	15.940160
2.139782	34.006904	193.104493	167.915816	10.285428	5.000000	-0.000404	0.000000	-0.002021	9.000000	1.600092	0.000000	10.078295
2.159772	34.058327	194.904056	167.761528	8.331197	5.000000	-0.322869	0.000000	-6.525559	9.000000	1.600092	0.000000	8.432859
2.179778	33.904058	194.492727	167.864387	6.891237	5.000000	-1.305112	0.000000	-6.525559	9.000000	1.600092	0.000000	6.838843
2.199761	34.006904	266.783750	168.224390	6.222684	5.000000	-2.871258	0.000000	-14.356288	9.000000	1.600092	0.000000	6.427484
2.219738	34.109750	349.203742	169.355829	5.451277	5.000000	-4.829132	0.000000	-24.145658	9.000000	1.600092	0.000000	5.759025
2.239726	34.315442	362.777590	171.052987	4.834151	5.000000	-7.095225	0.000000	-35.476125	9.000000	1.600092	0.000000	4.884888
2.259728	34.264019	361.235107	172.750145	4.628443	5.000000	-6.851679	0.000000	-34.258396	9.000000	1.600092	0.000000	4.216429
2.279705	34.006904	360.772362	174.344446	4.114171	5.000000	-6.512480	0.000000	-30.726273	9.000000	1.600092	0.000000	4.062170
2.299705	34.058327	361.595020	175.887317	3.394191	5.000000	-6.145255	0.000000	-30.726273	9.000000	1.600092	0.000000	3.547971
2.319682	33.904058	361.389355	177.378759	3.342764	5.000000	-5.959847	0.000000	-29.799235	9.000000	1.600092	0.000000	3.188032
2.339671	34.006904	360.206785	178.973059	3.034201	5.000000	-5.632519	0.000000	-27.054259	9.000000	1.600092	0.000000	2.879513
2.359672	34.212596	360.515282	180.515930	2.468503	5.000000	-5.410852	0.000000	-27.054259	9.000000	1.600092	0.000000	2.622413
2.379647	34.264019	361.440772	182.213089	2.468503	5.000000	-5.080159	0.000000	-25.400793	9.000000	1.600092	0.000000	2.313894
2.399635	33.852636	361.440772	183.550244	1.902804	5.000000	-4.863939	0.000000	-24.319695	9.000000	1.600092	0.000000	1.953955
2.419626	33.904058	360.720946	185.247402	1.748523	5.000000	-4.616116	0.000000	-23.080578	9.000000	1.600092	0.000000	1.953955
2.439613	34.212596	360.515282	186.481699	1.491387	5.000000	-4.290304	0.000000	-21.451519	9.000000	1.600092	0.000000	1.696856
2.459601	33.904058	360.875195	187.921712	1.131397	5.000000	-3.986931	0.000000	-18.407619	9.000000	1.600092	0.000000	1.388336
2.479608	33.749790	361.697852	189.516012	1.285678	5.000000	-3.681524	0.000000	-18.407619	9.000000	1.600092	0.000000	1.285497
2.499596	34.109750	360.206785	190.493164	1.079970	5.000000	-3.351520	0.000000	-16.757601	9.000000	1.600092	0.000000	1.182657
2.519586	33.801213	361.080859	192.138893	0.822834	5.000000	-3.118371	0.000000	-15.591857	9.000000	1.600092	0.000000	0.874138
2.539558	34.109750	360.258201	193.630336	0.925689	5.000000	-2.875725	0.000000	-14.378623	9.000000	1.600092	0.000000	0.925558
2.559554	33.955481	361.235107	195.018920	0.874261	5.000000	-2.572269	0.000000	-11.584549	9.000000	1.600092	0.000000	0.617038
2.579546	34.058327	360.926611	196.510362	0.514271	5.000000	-2.316910	0.000000	-11.584549	9.000000	1.600092	0.000000	0.514199
2.599522	34.366864	361.337939	198.104662	0.565699	5.000000	-2.093157	0.000000	-10.465784	9.000000	1.600092	0.000000	0.565619
2.619512	34.006904	361.183691	199.338959	0.617126	5.000000	-1.863457	0.000000	-9.317285	9.000000	1.600092	0.000000	0.411359
2.639502	34.058327	361.697852	200.727543	0.565699	5.000000	-1.679047	0.000000	-8.395236	9.000000	1.600092	0.000000	0.411359
2.659486	34.161173	361.903516	202.167556	0.462844	5.000000	-1.517849	0.000000	-7.589243	9.000000	1.600092	0.000000	0.514199
2.679476	34.161173	361.595020	203.401853	0.359990	5.000000	-1.358019	0.000000	-6.035394	9.000000	1.600092	0.000000	0.154260
2.699478	34.058327	361.954932	204.739008	0.514271	5.000000	-1.207079	0.000000	-6.035394	9.000000	1.600092	0.000000	0.102840
2.719453	34.161173	458.360101	205.047582	0.462844	5.000000	-1.048774	0.000000	-5.243870	9.000000	1.600092	0.000000	0.308519
2.739444	34.264019	458.411517	205.047582	0.462844	5.000000	-0.905600	0.000000	-4.527999	9.000000	1.600092	0.000000	0.359939
2.759431	34.161173	458.360101	205.047582	0.359990	5.000000	-0.794859	0.000000	-3.974296	9.000000	1.600092	0.000000	0.308519
2.779434	33.955481	411.160131	204.893295	0.154281	5.000000	-0.706760	0.000000	-3.533801	9.000000	1.600092	0.000000	0.102840
2.799407	33.955481	399.694342	204.893295	0.308563	5.000000	-0.625084	0.000000	-3.125420	9.000000	1.600092	0.000000	0.102840
2.819396	34.109750	406.532682	204.841866	0.154281	5.000000	-0.541418	0.000000	-2.707092	9.000000	1.600092	0.000000	0.205679
2.839387	34.161173	415.633330	204.584721	0.411417	5.000000	-0.462685	0.000000	-2.313427	9.000000	1.600092	0.000000	0.257099
2.859374	34.058327	423.551408	204.739008	0.051427	5.000000	-0.392773	0.000000	-1.963866	9.000000	1.600092	0.000000	0.359939
2.879363	34.006904	427.150535	204.327576	0.051427	5.000000	-0.329189	0.000000	-1.645944	9.000000	1.600092	0.000000	0.154260
2.899351	34.058327	423.859905	204.224718	0.102854	5.000000	-0.270392	0.000000	-1.351962	9.000000	1.600092	0.000000	0.205679
2.919340	33.852636	418.923960	204.327576	0.359990	5.000000	-0.229583	0.000000	-1.147914	9.000000	1.600092	0.000000	0.051420
2.939332	34.058327	416.764484	204.481863	0.411417	5.000000	-0.194194	0.000000	-0.970971	9.000000	1.600092	0.000000	0.257099
2.959318	34.264019	417.844222	204.276147	0.308563	5.000000	-0.165175	0.000000	-0.825877	9.000000	1.600092	0.000000	0.308519
2.979305	34.109750	419.643785	204.276147	0.102854	5.000000	-0.137525	0.000000	-0.687624	9.000000	1.600092	0.000000	0.154260
2.999295	33.749790	420.929188	204.070431	0.257136	5.000000	-0.115608	0.000000	-0.578041	9.000000	1.600092	0.000000	0.154260
3.019283	34.058327	421.700429	204.327576	-0.051427	5.000000	-0.095919	0.000000	-0.479595	9.000000	1.600092	0.000000	0.154260
3.039272	33.904058	421.186268	204.070431	0.154281	5.000000	-0.079249	0.000000	-0.396244	9.000000	1.600092	0.000000	0.154260
3.059261	34.161173	420.980604	203.864715	0.411417	5.000000	-0.065376	0.000000	-0.326880	9.000000	1.600092	0.000000	0.102840
3.079249	34.006904	420.466443	203.916144	0.359990	5.000000	-0.053079	0.000000	-0.265397	9.000000	1.600092	0.000000	0.102840
3.099238	34.006904	420.672107	204.019002	0.051427	5.000000	-0.042063	0.000000	-0.210315	9.000000	1.600092	0.000000	0.051420
3.119247	34.212596	420.877772	204.019002	0.411417	5.000000	-0.032043	0.000000	-0.160213	9.000000	1.600092	0.000000	0.411359
3.139215	34.109750	421.186268	203.710427	0.257136	5.000000	-0.024033	0.000000	-0.120163	9.000000	1.600092	0.000000	0.102840
3.159204	34.006904	421.494765	203.556140	0.000000	5.000000	-0.016557	0.000000	-0.082784	9.000000	1.600092	0.000000	0.102840
3.179205	34.006904	421.494765	203.350424	0.205709	5.000000	-0.011861	0.000000	-0.059306	9.000000	1.600092	0.000000	0.102840
3.199198	34.109750	421.391932	203.504711	-0.051427	5.000000	-0.007994	0.000000	-0.039970	9.000000	1.600092	0.000000	-0.154260
3.220176	34.418287	421.649013	203.710427	0.359990	5.000000	-0.005339	0.000000	-0.026697	9.000000	1.600092	0.000000	0.102840
3.240157	34.161173	421.443349	203.350424	0.205709	5.000000	-0.003042	0.000000	-0.015209	9.000000	1.600092	0.000000	-0.102840
3.260159	34.006904	421.391932	203.247566	0.462844	5.000000	-0.001653	0.000000	-0.008266	9.000000	1.600092	0.000000	-0.154260
3.280153	34.109750	421.700429	203.298995	0.308563	5.000000	-0.000876	0.000000	-0.004378	9.000000	1.600092	0.000000	0.102840
3.300124	33.955481	422.008926	203.093279	0.205709	5.000000	-0.000426	0.000000	-0.002128	9.000000	1.600092	0.000000	-0.154260
3.320133	34.109750	421.957509	203.196137	0.051427	5.000000	-0.000176	0.000000	-0.000878	9.000000	1.600092	0.000000	0.102840
3.340103	34.058327	421.906093	202.836134	-0.051427	5.000000	-3.149070E-5	0.000000	-0.000157	9.000000	1.600092	0.000000	-0.102840
3.360090	34.006904	422.163174	203.041850	-0.154281	5.000000	-1.227478E-5	0.000000	6.520975E-5	9.000000	1.600092	0.000000	0.051420
3.380091	34.006904	422.214590	202.784705	0.051427	5.000000	1.304195E-5	0.000000	6.520975E-5	9.000000	1.600092	0.000000	-0.051420
3.400084	33.852636	422.266006	203.093279	0.051427	5.000000	9.871856E-5	0.000000	0.000494	9.000000	1.600092	0.000000	0.051420
3.420055	34.058327	422.523086	202.733276	0.051427	5.000000	0.000264	0.000000	0.001322	9.000000	1.600092	0.000000	0.154260
3.440045	34.058327	422.574503	202.784705	-0.051427	5.000000	0.000419	0.000000	0.002096	9.000000	1.600092	0.000000	0.051420
3.460033	34.058327	422.317422	202.887563	0.154281	5.000000	0.000546	0.000000	0.002732	9.000000	1.600092	0.000000	0.154260
3.480021	33.904058	422.625919	202.630418	-0.205709	5.000000	0.000636	0.000000	0.003180	9.000000	1.600092	0.000000	-0.051420
3.500010	34.006904	422.266006	202.784705	0.411417	5.000000	0.000704	0.000000	0.003521	9.000000	1.600092	0.000000	0.000000
3.520011	34.058327	422.677335	202.681847	-0.051427	5.000000	0.000791	0.000000	0.003953	9.000000	1.600092	0.000000	0.257099
3.539986	33.955481	422.574503	202.424701	0.308563	5.000000	0.000776	0.000000	0.003879	9.000000	1.600092	0.000000	0.102840
3.559976	34.006904	422.574503	202.681847	0.359990	5.000000	0.000898	0.000000	0.004489	9.000000	1.600092	0.000000	0.000000
3.579963	33.955481	422.831583	202.321843	0.205709	5.000000	0.000866	0.000000	0.004332	9.000000	1.600092	0.000000	0.462779
3.599954	34.315442	422.574503	202.836134	0.359990	5.000000	0.000791	0.000000	0.003953	9.000000	1.600092	0.000000	0.000000
3.619940	34.212596	422.728751	202.527560	0.051427	5.000000	0.000791	0.000000	0.003953	9.000000	1.600092	0.000000	0.102840
3.639941	34.006904	422.677335	202.527560	-0.051427	5.000000	0.000610	0.000000	0.003049	9.000000	1.600092	0.000000	0.205679
3.659921	34.109750	422.882999	202.321843	0.205709	5.000000	0.000649	0.000000	0.003247	9.000000	1.600092	0.000000	0.257099
3.679908	34.264019	423.037247	202.218985	0.308563	5.000000	0.000546	0.000000	0.002732	9.000000	1.600092	0.000000	0.000000
3.699914	34.161173	422.985831	202.476130	0.359990	5.000000	0.000584	0.000000	0.002857	9.000000	1.600092	0.000000	0.154260
